Product Name,Price,Ratings,Sold,Store,City,Brand,Price_trimmed,price_log,price_yeojohnson,Price_final,Price_scaled,Sold_scaled,Rating_Category,cleaned_name,cleaned_name_tokens,Segment,Segment_Label
sepatu.runing.nike Adidas dll,854900,4.8,6,Megaregencyvmb,Kab. Bekasi,Nike,854900.0,13.658740951741095,-0.012629059137087978,-0.012629059137087978,0.46524249409807494,0.0005000500050005,Excellent,sepaturuningnike adidas dll,"['sepaturuningnike', 'adidas', 'dll']",2,Adidas Apparel & Classics
BAJU OLAHRAGA RUNNING GYM FITNESS ADIDAS,60000,4.8,750,LurryneShop,Tangerang,Adidas,60000.0,11.002116507732017,-1.9509160724258083,-1.9509160724258083,0.0828495293007151,0.0749074907490749,Excellent,baju olahraga running gym fitness adidas,"['baju', 'olahraga', 'running', 'gym', 'fitness', 'adidas']",10,Adidas Running
sepatu adidas pria 088,200147,4.0,50,sibyanahos,Madiun,Adidas,200147.0,12.206812371865173,-1.2537785932332977,-1.2537785932332977,0.22038358164287616,0.0049004900490049,Good,sepatu adidas pria,"['sepatu', 'adidas', 'pria']",11,Adidas (Generik)
Sepatu Sneakers Pria ADIDAS KANTANA IG9818 / 20232,1400000,5.0,5,Arkais Official,Depok,Adidas,1400000.0,14.151983508870947,0.5437740515691164,0.5437740515691164,0.5750119109422905,0.00040004000400040005,Excellent,sepatu sneakers pria adidas kantana ig,"['sepatu', 'sneakers', 'pria', 'adidas', 'kantana', 'ig']",3,Sneakers Pria (Generik)
ADIDAS Samba OG White Gum UNISEX ORIGINAL BNIB,2249000,4.7,29,SNDRN.MARKET,Bekasi,Adidas,2249000.0,14.625996675583417,1.1595372849191439,1.1595372849191439,0.6964921286807415,0.0028002800280028006,Excellent,adidas samba og white gum unisex original bnib,"['adidas', 'samba', 'og', 'white', 'gum', 'unisex', 'original', 'bnib']",6,Adidas Samba
sepatu bola Adidas,6661000,4.9,20,farishooot,Semarang,Adidas,5864599.680000028,15.58444495250032,2.697968740426624,2.697968740426624,1.0,0.0019001900190019003,Excellent,sepatu bola adidas,"['sepatu', 'bola', 'adidas']",8,Sepatu Bola (Cross-brand)
"SEPATU BOLA, SOCCER, BOOTS - ADIDAS COPA MUNDIAL FG ORI ART#015110",2698000,4.9,100,SiongvoFootball,Jakarta Pusat,Adidas,2698000.0,14.808021686394692,1.4195838605429838,1.4195838605429838,0.7477951505533793,0.009900990099009901,Excellent,sepatu bola soccer boots adidas copa memundial fg ori art,"['sepatu', 'bola', 'soccer', 'boots', 'adidas', 'copa', 'memundial', 'fg', 'ori', 'art']",8,Sepatu Bola (Cross-brand)
JERSEY ADIDAS ARSENAL TIRO 23 TRAINING TOP IP9164 / 20241,1000000,5.0,8,Arkais Official,Depok,Adidas,1000000.0,13.815511557963774,0.1556090463497339,0.1556090463497339,0.49843317613222937,0.0007000700070007,Excellent,jersey adidas arsenal tiro training top ip,"['jersey', 'adidas', 'arsenal', 'tiro', 'training', 'top', 'ip']",2,Adidas Apparel & Classics
sepatu Adidas Italy special edition,1699900,5.0,1,Rehoboth Store,Jakarta Barat,Adidas,1699900.0,14.346080572036586,0.7856582510581168,0.7856582510581168,0.6227317870731726,0.0,Excellent,sepatu adidas italy special edition,"['sepatu', 'adidas', 'italy', 'special', 'edition']",11,Adidas (Generik)
Adidas Ultra Boost,3000000,5.0,1,YenGunShops,Medan,Adidas,3000000.0,14.914123179965662,1.5776630693833271,1.5776630693833271,0.7789816450853301,0.0,Excellent,adidas ultra boost,"['adidas', 'ultra', 'boost']",2,Adidas Apparel & Classics
Kaos Kaki Bola ADIDAS REAL MADRID CREW 2P JX3186 ORIGINAL,100000,4.4,1,FOOTBALL DEPT,Jakarta Selatan,Adidas,100000.0,11.51293546492023,-1.6849152232952758,-1.6849152232952758,0.1353272339132302,0.0,Very Good,kaos kaki bola adidas real memadrid crew p jx original,"['kaos', 'kaki', 'bola', 'adidas', 'real', 'memadrid', 'crew', 'p', 'jx', 'original']",8,Sepatu Bola (Cross-brand)
ADIDAS RUNNING SWITCH FWD 2 M JI1458 / 20251,2400000,4.9,13,Arkais Official,Depok,Adidas,2400000.0,14.690979711984754,1.250791963461527,1.250791963461527,0.7144952143126494,0.0012001200120012002,Excellent,adidas running switch fwd m ji,"['adidas', 'running', 'switch', 'fwd', 'm', 'ji']",10,Adidas Running
promo Adidas / Adidas Altaswim 2.0 / Sepatu Sandal Adidas / Adidas Anak / Adidas Kids / Sandal Sepatu Anak Adidas / Sandal Anak laki laki / Sandal Anak Perempuan / Sandal Adidas Anak / Adidas Akwah / Sandal Adidas Anak / Adidas Altaswim / Adidas Altaswim,441000,4.8,80,xefayaa,Bekasi,Adidas,441000.0,12.996802422000108,-0.6438913173639823,-0.6438913173639823,0.34070456713828573,0.0079007900790079,Excellent,promo adidas adidas altaswim sepatu sandal adidas adidas anak adidas kids sandal sepatu anak adidas sandal anak laki laki sandal anak perempuan sandal adidas anak adidas akwah sandal adidas anak adidas altaswim adidas altaswim,"['promo', 'adidas', 'adidas', 'altaswim', 'sepatu', 'sandal', 'adidas', 'adidas', 'anak', 'adidas', 'kids', 'sandal', 'sepatu', 'anak', 'adidas', 'sandal', 'anak', 'laki', 'laki', 'sandal', 'anak', 'perempuan', 'sandal', 'adidas', 'anak', 'adidas', 'akwah', 'sandal', 'adidas', 'anak', 'adidas', 'altaswim', 'adidas', 'altaswim']",2,Adidas Apparel & Classics
ADIDAS Barreda Shoes JP7106 / 20251,900000,5.0,7,Arkais Official,Depok,Adidas,900000.0,13.710151153416941,0.04169540668327279,0.04169540668327279,0.4759598406023134,0.0006000600060006,Excellent,adidas barreda shoes jp,"['adidas', 'barreda', 'shoes', 'jp']",2,Adidas Apparel & Classics
SEPATU KIDS ADIDAS TERREX AGRAVIC FLOW CF LEGO BLUE WHITE BLACK YELLOW ORIGINAL,550000,4.8,10,BAROKAHSTOREJKT20,Jakarta Selatan,Adidas,550000.0,13.217675375388819,-0.44666213055261184,-0.44666213055261184,0.37961472490764914,0.0009000900090009,Excellent,sepatu kids adidas terrex agravic flow cf lego blue white black yellow original,"['sepatu', 'kids', 'adidas', 'terrex', 'agravic', 'flow', 'cf', 'lego', 'blue', 'white', 'black', 'yellow', 'original']",2,Adidas Apparel & Classics
"KAOS RUNNING & TRAINING ADIDAS DRY-FIT NYAMAN,ADEM & MENYERAP KERINGAT",59000,5.0,100,KALANDRA COLEECTION.ID,Jakarta Barat,Adidas,59000.0,10.985309671896763,-1.9590116726508147,-1.9590116726508147,0.08125239711614668,0.009900990099009901,Excellent,kaos running training adidas dryfit nyamanadem serap keringat,"['kaos', 'running', 'training', 'adidas', 'dryfit', 'nyamanadem', 'serap', 'keringat']",10,Adidas Running
ADIDAS SAMBA OG CLOUD WHITE LEGACY TEAL W,1649000,4.6,20,Onlysneakers.id,Medan,Adidas,1649000.0,14.31568020796969,0.7468620824380636,0.7468620824380636,0.6150779247505699,0.0019001900190019003,Excellent,adidas samba og cloud white legacy teal gue,"['adidas', 'samba', 'og', 'cloud', 'white', 'legacy', 'teal', 'gue']",6,Adidas Samba
sepatu wanita Adidas ultraboost senam jumba aerobik olahragalarisantai,120000,4.6,100,anisa footwear,Kab. Tangerang,Adidas,120000.0,11.695255355062795,-1.5799505376613572,-1.5799505376613572,0.15603508422817125,0.009900990099009901,Excellent,sepatu wanita adidas ultraboost senam jumba aerobik olahragalarisantai,"['sepatu', 'wanita', 'adidas', 'ultraboost', 'senam', 'jumba', 'aerobik', 'olahragalarisantai']",2,Adidas Apparel & Classics
Sepatu Sneakers Pria ADIDAS ADVANTAGE BASE 2.0 JS2877 ORIGINAL,500000,5.0,7,SNEAKERS DEPT,Bekasi,Adidas,500000.0,13.122365377402328,-0.5333316586910868,-0.5333316586910868,0.36251621596896133,0.0006000600060006,Excellent,sepatu sneakers pria adidas advantage base js original,"['sepatu', 'sneakers', 'pria', 'adidas', 'advantage', 'base', 'js', 'original']",3,Sneakers Pria (Generik)
adidas duramo 7,679900,5.0,30,tp4kj,Malang,Adidas,679900.0,13.429702478318,-0.24498366046498432,-0.24498366046498432,0.4194026549633493,0.0029002900290029006,Excellent,adidas duramo,"['adidas', 'duramo']",2,Adidas Apparel & Classics
TERLARIS ADIDAS Sepatu COURTQUICK PADEL W JP7229 ORIGINAL,2028000,5.0,3,Yamah All Grosir,Bekasi,Adidas,2028000.0,14.522561136789736,1.0178087346745495,1.0178087346745495,0.6685313570546102,0.00020002000200020005,Excellent,laris adidas sepatu courtquick padel gue jp original,"['laris', 'adidas', 'sepatu', 'courtquick', 'padel', 'gue', 'jp', 'original']",2,Adidas Apparel & Classics
ADIDAS Juventus 24/25 Home IS8002 / 20251,1200000,5.0,8,Arkais Official,Depok,Adidas,1200000.0,13.997832948091215,0.36120227348736306,0.36120227348736306,0.538993425016126,0.0007000700070007,Excellent,adidas juventus home is,"['adidas', 'juventus', 'home', 'is']",2,Adidas Apparel & Classics
ADIDAS BAG PROTOUR BLACK 3.4,3400000,4.9,1,PedalPadel ID,Jakarta Selatan,Adidas,3400000.0,15.039286283703994,1.7705480084852772,1.7705480084852772,0.8170347524023971,0.0,Excellent,adidas bag protour black,"['adidas', 'bag', 'protour', 'black']",2,Adidas Apparel & Classics
sepatu senam wanita adidas viral sepatu olahraga jogging terlaris,85000,4.9,500,RAW.Collections,Kab. Mojokerto,Adidas,85000.0,11.350418300109132,-1.773883575629304,-1.773883575629304,0.11777520380164136,0.04990499049904991,Excellent,sepatu senam wanita adidas viral sepatu olahraga jogging laris,"['sepatu', 'senam', 'wanita', 'adidas', 'viral', 'sepatu', 'olahraga', 'jogging', 'laris']",4,Nike (Generik)
Adidas Ultra Boost X W (BY2710),770000,5.0,1,Clara Sneakers Original,Jakarta Utara,Adidas,770000.0,13.554147092530322,-0.12066658872322972,-0.12066658872322972,0.4439284209166573,0.0,Excellent,adidas ultra boost x gue by,"['adidas', 'ultra', 'boost', 'x', 'gue', 'by']",2,Adidas Apparel & Classics
adidas original,2000000,5.0,3,tokorakmutu,Semarang,Adidas,2000000.0,14.508658238524095,0.9990830559899809,0.9990830559899809,0.6648370807472611,0.00020002000200020005,Excellent,adidas original,"['adidas', 'original']",2,Adidas Apparel & Classics
Adidas Women Adicolor Classics 3-Stripes Tee Black Original,375000,5.0,19,Karis Originals,Jakarta Timur,Adidas,375000.0,12.834683971615659,-0.7807729318399703,-0.7807729318399703,0.3137000182624658,0.0018001800180018003,Excellent,adidas women adicolor classics stripes tee black original,"['adidas', 'women', 'adicolor', 'classics', 'stripes', 'tee', 'black', 'original']",2,Adidas Apparel & Classics
Sepatu Bola Adidas Predator League FG Original,1330000,5.0,7,Sportaways,Depok,Adidas,1330000.0,14.100690252077353,0.48210926057795345,0.48210926057795345,0.5628464359176648,0.0006000600060006,Excellent,sepatu bola adidas predator league fg original,"['sepatu', 'bola', 'adidas', 'predator', 'league', 'fg', 'original']",8,Sepatu Bola (Cross-brand)
SEPATU TRAINING WANITA ADIDAS DROPSET 2 TRAINER W IF3197 / 20241,2200000,5.0,7,Arkais Official,Depok,Adidas,2200000.0,14.603968372873895,1.1289941240045323,1.1289941240045323,0.69046645251599,0.0006000600060006,Excellent,sepatu training wanita adidas dropset trainer gue if,"['sepatu', 'training', 'wanita', 'adidas', 'dropset', 'trainer', 'gue', 'if']",2,Adidas Apparel & Classics
Adidas Samba OG Burgundy Gum Womens (100% Authentic),114799,5.0,40,Senikersku,Jakarta Selatan,Adidas,114799.0,11.650946762867603,-1.60597601122602,-1.60597601122602,0.15090067537725443,0.0039003900390039005,Excellent,adidas samba og burgundy gum womens authentic,"['adidas', 'samba', 'og', 'burgundy', 'gum', 'womens', 'authentic']",6,Adidas Samba
Kaos Lari Pria ADIDAS OWN THE RUN JX2220 ORIGINAL,503500,5.0,4,SNEAKERS DEPT,Bekasi,Adidas,503500.0,13.129340977236101,-0.5270699150542963,-0.5270699150542963,0.36375155763800066,0.00030003000300030005,Excellent,kaos lari pria adidas own the run jx original,"['kaos', 'lari', 'pria', 'adidas', 'own', 'the', 'run', 'jx', 'original']",5,Sepatu Lari (Generik)
Original Adidas Kaos Jersey Entrada 22 Aeroready Baju Sport Football,199000,5.0,13,Laku8pedia,Jakarta Pusat,Adidas,199000.0,12.201065128819632,-1.2577202282331135,-1.2577202282331135,0.21960596022592654,0.0012001200120012002,Excellent,original adidas kaos jersey entrada aeroready baju sport football,"['original', 'adidas', 'kaos', 'jersey', 'entrada', 'aeroready', 'baju', 'sport', 'football']",2,Adidas Apparel & Classics
Adidas Neo City Razer,500000,5.0,2,Andini Sneakers,Kab. Sleman,Adidas,500000.0,13.122365377402328,-0.5333316586910868,-0.5333316586910868,0.36251621596896133,0.00010001000100010001,Excellent,adidas neo city razer,"['adidas', 'neo', 'city', 'razer']",2,Adidas Apparel & Classics
Kaos Lari Pria ADIDAS RUN IT JM5754 ORIGINAL,476900,5.0,7,SNEAKERS DEPT,Bekasi,Adidas,476900.0,13.075064201159773,-0.5754574380950702,-0.5754574380950702,0.3542054747989232,0.0006000600060006,Excellent,kaos lari pria adidas run it jm original,"['kaos', 'lari', 'pria', 'adidas', 'run', 'it', 'jm', 'original']",5,Sepatu Lari (Generik)
Adidas Neo Baseline White List Black,250000,4.0,1,springpepeers,Semarang,Adidas,250000.0,12.429220196836383,-1.0960509008058823,-1.0960509008058823,0.25150072761994685,0.0,Good,adidas neo baseline white list black,"['adidas', 'neo', 'baseline', 'white', 'list', 'black']",2,Adidas Apparel & Classics
Celana Lari Pria ADIDAS OWN THE RUN JX2247 ORIGINAL,290000,5.0,6,SNEAKERS DEPT,Bekasi,Adidas,290000.0,12.577639650232573,-0.9849502855699513,-0.9849502855699513,0.2734190985111571,0.0005000500050005,Excellent,celana lari pria adidas own the run jx original,"['celana', 'lari', 'pria', 'adidas', 'own', 'the', 'run', 'jx', 'original']",5,Sepatu Lari (Generik)
Adidas Samba OG Black White Gum,1989000,4.9,500,807GARAGE,Jakarta Pusat,Adidas,1989000.0,14.503143060601191,0.9916757478329197,0.9916757478329197,0.6633757375571521,0.04990499049904991,Excellent,adidas samba og black white gum,"['adidas', 'samba', 'og', 'black', 'white', 'gum']",6,Adidas Samba
ADIDAS Ultimate365 Solid Polo Shirt M IM8410 / 20252,940000,5.0,100,Arkais Official,Depok,Adidas,940000.0,13.753636218075409,0.0882863367025398,0.0882863367025398,0.4851514844303887,0.009900990099009901,Excellent,adidas ultimate solid polo shirt m im,"['adidas', 'ultimate', 'solid', 'polo', 'shirt', 'm', 'im']",2,Adidas Apparel & Classics
Kaos Kaki ADIDAS CUSHIONED SPORTSWEAR LOW-CUT 3P IC1332 ORIGINAL,40000,5.0,1,SNEAKERS DEPT,Bekasi,Adidas,40000.0,10.596659732783579,-2.135553936006398,-2.135553936006398,0.04642343781664898,0.0,Excellent,kaos kaki adidas cushioned sportswear lowcut p ic original,"['kaos', 'kaki', 'adidas', 'cushioned', 'sportswear', 'lowcut', 'p', 'ic', 'original']",2,Adidas Apparel & Classics
adidas neo sepatu lari pria murah tanpa box,161900,5.0,7,Gudang Anugrah,Kab. Bogor,Adidas,161900.0,11.994740316298905,-1.3949311753975393,-1.3949311753975393,0.1925364392885528,0.0006000600060006,Excellent,adidas neo sepatu lari pria murah box,"['adidas', 'neo', 'sepatu', 'lari', 'pria', 'murah', 'box']",5,Sepatu Lari (Generik)
Sepatu Sneakers Pria ADIDAS SAMBA OG JI3206 ORIGINAL,1400000,5.0,13,SNEAKERS DEPT,Bekasi,Adidas,1400000.0,14.151983508870947,0.5437740515691164,0.5437740515691164,0.5750119109422905,0.0012001200120012002,Excellent,sepatu sneakers pria adidas samba og ji original,"['sepatu', 'sneakers', 'pria', 'adidas', 'samba', 'og', 'ji', 'original']",6,Adidas Samba
Sepatu Lari Pria ADIDAS DURAMO SL IE7967 ORIGINAL,854900,5.0,2,SNEAKERS DEPT,Bekasi,Adidas,854900.0,13.658740951741095,-0.012629059137087978,-0.012629059137087978,0.46524249409807494,0.00010001000100010001,Excellent,sepatu lari pria adidas duramo sl ie original,"['sepatu', 'lari', 'pria', 'adidas', 'duramo', 'sl', 'ie', 'original']",5,Sepatu Lari (Generik)
kaos Adidas Retro California Blue,80000,4.5,6,littleEL26,Cimahi,Adidas,80000.0,11.289794413577894,-1.8060052445108825,-1.8060052445108825,0.11143811331212455,0.0005000500050005,Very Good,kaos adidas retro california blue,"['kaos', 'adidas', 'retro', 'california', 'blue']",2,Adidas Apparel & Classics
adidas ultraboost,2000000,5.0,13,Ramsonny,Jakarta Barat,Adidas,2000000.0,14.508658238524095,0.9990830559899809,0.9990830559899809,0.6648370807472611,0.0012001200120012002,Excellent,adidas ultraboost,"['adidas', 'ultraboost']",2,Adidas Apparel & Classics
sepatu adidas,2100000,5.0,15,veni andi,Surabaya,Adidas,2100000.0,14.557448378884015,1.065134068411594,1.065134068411594,0.677867886966673,0.0014001400140014003,Excellent,sepatu adidas,"['sepatu', 'adidas']",11,Adidas (Generik)
Sepatu Sneakers Pria ADIDAS JABBAR LO JI3432 ORIGINAL,1500000,5.0,6,SNEAKERS DEPT,Bekasi,Adidas,1500000.0,14.220976332738882,0.6281872212276096,0.6281872212276096,0.5916652765132053,0.0005000500050005,Excellent,sepatu sneakers pria adidas jabbar lo ji original,"['sepatu', 'sneakers', 'pria', 'adidas', 'jabbar', 'lo', 'ji', 'original']",3,Sneakers Pria (Generik)
ADIDAS UBOUNCE DNA Sepatu PriaID5963 / 20241,1119900,5.0,9,Arkais Official,Depok,Adidas,1119900.0,13.928750846507256,0.2820119597454401,0.2820119597454401,0.5233704452162318,0.0008000800080008001,Excellent,adidas ubounce dna sepatu priaid,"['adidas', 'ubounce', 'dna', 'sepatu', 'priaid']",2,Adidas Apparel & Classics
adidas samba og,250000,5.0,250,Fatur yaka store14,Kab. Tangerang,Adidas,250000.0,12.429220196836383,-1.0960509008058823,-1.0960509008058823,0.25150072761994685,0.024902490249024904,Excellent,adidas samba og,"['adidas', 'samba', 'og']",6,Adidas Samba
Adidas SuperBounce Black Grey,2000000,5.0,11,Ozora Outlet,Medan,Adidas,2000000.0,14.508658238524095,0.9990830559899809,0.9990830559899809,0.6648370807472611,0.001000100010001,Excellent,adidas superbounce black grey,"['adidas', 'superbounce', 'black', 'grey']",2,Adidas Apparel & Classics
Kaos Lari Pria ADIDAS OWN THE RUN JX2220 ORIGINAL,503500,5.0,1,RUNNING DEPT,Jakarta Selatan,Adidas,503500.0,13.129340977236101,-0.5270699150542963,-0.5270699150542963,0.36375155763800066,0.0,Excellent,kaos lari pria adidas own the run jx original,"['kaos', 'lari', 'pria', 'adidas', 'own', 'the', 'run', 'jx', 'original']",5,Sepatu Lari (Generik)
(New) Adidas Zx750 Shoes Men'S Grey Stripe Black Original 100% - Sepatu Adidas Zx 750 Original,1214000,4.5,23,ADIDAS OFFICIAL SHOP,Jakarta Barat,Adidas,1214000.0,14.00943207432447,0.3746559118862167,0.3746559118862167,0.5416476122646493,0.0022002200220022005,Very Good,new adidas zx shoes mens grey stripe black original sepatu adidas zx original,"['new', 'adidas', 'zx', 'shoes', 'mens', 'grey', 'stripe', 'black', 'original', 'sepatu', 'adidas', 'zx', 'original']",11,Adidas (Generik)
Adidas Samba Jane Cream White,2199000,4.8,250,807GARAGE,Jakarta Pusat,Adidas,2199000.0,14.603513724288955,1.1283658014583386,1.1283658014583386,0.6903424945471026,0.024902490249024904,Excellent,adidas samba jane cream white,"['adidas', 'samba', 'jane', 'cream', 'white']",6,Adidas Samba
Adidas Equipment 10 Original,490000,4.8,70,devoganze,Kab. Malang,Adidas,490000.0,13.102162710901053,-0.5513950753417987,-0.5513950753417987,0.3589525933475024,0.0069006900690069,Excellent,adidas equipment original,"['adidas', 'equipment', 'original']",2,Adidas Apparel & Classics
Kaos Lari Wanita ADIDAS ADIZERO JV7172 ORIGINAL,810000,5.0,50,SNEAKERS DEPT,Bekasi,Adidas,810000.0,13.60479076121576,-0.06876743083668958,-0.06876743083668958,0.4541672930334588,0.0049004900490049,Excellent,kaos lari wanita adidas adizero jv original,"['kaos', 'lari', 'wanita', 'adidas', 'adizero', 'jv', 'original']",12,Adidas Adizero
Adidas Running,965000,5.0,2,Lanrus 1122 olshop,Medan,Adidas,965000.0,13.779884416590017,0.11669690524263597,0.11669690524263597,0.4907564342965042,0.00010001000100010001,Excellent,adidas running,"['adidas', 'running']",10,Adidas Running
Kaos Kaki Adidas RUNxCUSHIONED Socks 1 Pair - JV5929,250000,5.0,5,Rud Runner,Jakarta Utara,Adidas,250000.0,12.429220196836383,-1.0960509008058823,-1.0960509008058823,0.25150072761994685,0.00040004000400040005,Excellent,kaos kaki adidas runxcushioned socks pair jv,"['kaos', 'kaki', 'adidas', 'runxcushioned', 'socks', 'pair', 'jv']",2,Adidas Apparel & Classics
ADIDAS ADI PURE,1600000,4.0,1,Mikhaellaoriginal,Tangerang,Adidas,1600000.0,14.285514812209815,0.7087046404971433,0.7087046404971433,0.6075500729655473,0.0,Good,adidas adi pure,"['adidas', 'adi', 'pure']",2,Adidas Apparel & Classics
Sepatu Sneakers Wanita ADIDAS BARREDA DECODE JR3544 ORIGINAL,1099900,5.0,4,SNEAKERS DEPT,Bekasi,Adidas,1099900.0,13.910730733718356,0.26161643065804,0.26161643065804,0.5193467341853721,0.00030003000300030005,Excellent,sepatu sneakers wanita adidas barreda decode jr original,"['sepatu', 'sneakers', 'wanita', 'adidas', 'barreda', 'decode', 'jr', 'original']",3,Sneakers Pria (Generik)
Adidas Tubular Mastermind,5500000,5.0,22,Blackjack Shop,Tangerang,Adidas,5500000.0,15.520258832020865,2.5809551808850855,2.5809551808850855,0.9769150999579461,0.0021002100210021,Excellent,adidas tubular mastermind,"['adidas', 'tubular', 'mastermind']",2,Adidas Apparel & Classics
Sepatu Adidas Yeezy 700 Boost Adidas,1625000,5.0,6,FigureShopIndo,Surabaya,Adidas,1625000.0,14.301018989130402,0.728274531241949,0.728274531241949,0.6114108987830662,0.0005000500050005,Excellent,sepatu adidas yeezy boost adidas,"['sepatu', 'adidas', 'yeezy', 'boost', 'adidas']",11,Adidas (Generik)
Nike P-6000 White Elemental Pink Metallic Silver UNISEX,1970000,4.9,500,Kick Avenue,Jakarta Barat,Nike,1970000.0,14.493544608328255,0.9788126965489018,0.9788126965489018,0.660838063681656,0.04990499049904991,Excellent,tike p white elemental pink memetallic silver unisex,"['tike', 'p', 'white', 'elemental', 'pink', 'memetallic', 'silver', 'unisex']",15,
Adidas T Shirt Original,100000,5.0,1,Herry Joyo Mart,Malang,Adidas,100000.0,11.51293546492023,-1.6849152232952758,-1.6849152232952758,0.1353272339132302,0.0,Excellent,adidas t shirt original,"['adidas', 't', 'shirt', 'original']",2,Adidas Apparel & Classics
Sandal Unisex ADIDAS CONTARO MS JK2167 ORIGINAL,239900,4.8,30,SNEAKERS DEPT,Bekasi,Adidas,239900.0,12.3879816172226,-1.1260752674254955,-1.1260752674254955,0.2455774012554181,0.0029002900290029006,Excellent,sandal unisex adidas contaro ms jk original,"['sandal', 'unisex', 'adidas', 'contaro', 'ms', 'jk', 'original']",2,Adidas Apparel & Classics
Adidas Prophere,3000000,5.0,25,new and second shoe,Tangerang,Adidas,3000000.0,14.914123179965662,1.5776630693833271,1.5776630693833271,0.7789816450853301,0.0024002400240024004,Excellent,adidas prophere,"['adidas', 'prophere']",2,Adidas Apparel & Classics
Outsole Adidas Broomfield,115000,5.0,11,Outletkitaofficial,Kab. Tangerang,Adidas,115000.0,11.652696102959753,-1.6049548749559983,-1.6049548749559983,0.15110212919863308,0.001000100010001,Excellent,outsole adidas broomfield,"['outsole', 'adidas', 'broomfield']",2,Adidas Apparel & Classics
Sepatu Sneakers Wanita ADIDAS BREAKNET SLEEK JQ8262 ORIGINAL,854900,5.0,3,SNEAKERS DEPT,Bekasi,Adidas,854900.0,13.658740951741095,-0.012629059137087978,-0.012629059137087978,0.46524249409807494,0.00020002000200020005,Excellent,sepatu sneakers wanita adidas breaknet sleek jq original,"['sepatu', 'sneakers', 'wanita', 'adidas', 'breaknet', 'sleek', 'jq', 'original']",3,Sneakers Pria (Generik)
box sepatu adidas,3500,5.0,8,CLASICK SHOES,Kab. Bogor,Adidas,21999.66,9.998827731890461,-2.370866703017975,-2.370866703017975,0.0,0.0007000700070007,Excellent,box sepatu adidas,"['box', 'sepatu', 'adidas']",11,Adidas (Generik)
Adidas Samba OG Black Wonder White Womens (100% Authentic),700000,5.0,40,Senikersku,Jakarta Selatan,Adidas,700000.0,13.45883704259595,-0.21628259259536936,-0.21628259259536936,0.425064915691646,0.0039003900390039005,Excellent,adidas samba og black wonder white womens authentic,"['adidas', 'samba', 'og', 'black', 'wonder', 'white', 'womens', 'authentic']",6,Adidas Samba
ADIDAS M Z.N.E. TEE JW4736 / 20252,2790001,5.0,3,Arkais Official,Depok,Adidas,2790001.0,14.84155287064317,1.4690132942180834,1.4690132942180834,0.7575467856629833,0.00020002000200020005,Excellent,adidas m zne tee jw,"['adidas', 'm', 'zne', 'tee', 'jw']",2,Adidas Apparel & Classics
Adidas Ankle Socks Kaos Kaki Pria Wanita Pendek Tebal Mata Kaki Hitam,160000,4.8,250,Self Upgrade,Jakarta Barat,Adidas,160000.0,11.982935344196433,-1.402534571500164,-1.402534571500164,0.19103641108928304,0.024902490249024904,Excellent,adidas ankle socks kaos kaki pria wanita pendek tebal mata kaki hitam,"['adidas', 'ankle', 'socks', 'kaos', 'kaki', 'pria', 'wanita', 'pendek', 'tebal', 'mata', 'kaki', 'hitam']",2,Adidas Apparel & Classics
ADIDAS M FI 3S REG T JD4877 / 20251,650000,5.0,6,Arkais Official,Depok,Adidas,650000.0,13.384729180332174,-0.2888112628371427,-0.2888112628371427,0.41075617139504966,0.0005000500050005,Excellent,adidas m fi s reg t jd,"['adidas', 'm', 'fi', 's', 'reg', 't', 'jd']",2,Adidas Apparel & Classics
ADIDAS  ADVANTAGE SHOES GZ5299 / 20231,1100000,5.0,8,Arkais Official,Depok,Adidas,1100000.0,13.910821646859095,0.2617190589116499,0.2617190589116499,0.5193669810950923,0.0007000700070007,Excellent,adidas advantage shoes gz,"['adidas', 'advantage', 'shoes', 'gz']",2,Adidas Apparel & Classics
Sepatu Sneakers Adidas,500000,5.0,1,didstoree,Semarang,Adidas,500000.0,13.122365377402328,-0.5333316586910868,-0.5333316586910868,0.36251621596896133,0.0,Excellent,sepatu sneakers adidas,"['sepatu', 'sneakers', 'adidas']",3,Sneakers Pria (Generik)
ADIDAS SAMBA OG BLACK WONDER WHITE W,1001000,3.8,7,Onlysneakers.id,Medan,Adidas,1001000.0,13.816511057297857,0.15670655207689466,0.15670655207689466,0.4986496964236072,0.0006000600060006,Good,adidas samba og black wonder white gue,"['adidas', 'samba', 'og', 'black', 'wonder', 'white', 'gue']",6,Adidas Samba
Sepatu Bola Anak Adidas X Crazyfast .1 Messi White Gold FG,445000,4.9,19,Lotusports,Tangerang,Adidas,445000.0,13.005831808336863,-0.6360753795857912,-0.6360753795857912,0.3422465264039587,0.0018001800180018003,Excellent,sepatu bola anak adidas x crazyfast memess white gold fg,"['sepatu', 'bola', 'anak', 'adidas', 'x', 'crazyfast', 'memess', 'white', 'gold', 'fg']",8,Sepatu Bola (Cross-brand)
Adidas,1500000,5.0,13,jersey ori girl,Jakarta Barat,Adidas,1500000.0,14.220976332738882,0.6281872212276096,0.6281872212276096,0.5916652765132053,0.0012001200120012002,Excellent,adidas,['adidas'],2,Adidas Apparel & Classics
